"","folder","date","individual","morph","origin","observer","observation_number","observation","day_in_captivity","assay_number","cycle","cue","trait","session","temp","precip","humid","wind","press","moon","test_start","test_end","actual_end","first_trig","food_trig","emerge","emergeflip","food","foodflip","active","vigil","out","hidraw","hid","trig","trigpass","gud","tame"
"117","117 - EQ19 D09 T10 C8 S2",2017-06-22,"EQ19","Dark","Captive","EB",117,10,9,10,1.52411176318099,"Light","Exploration",0.988896158930711,-1.04821955596936,-0.313291251794084,1.31871797159185,-0.240376909058943,0.455897506238207,-1.56632286093809,"0.91736111111111107","6.9444444444444447E-4","1.0006944444444443","0.92339120370370376","0.96520833333333333",-0.795105860327255,112,-0.016194856891187,52,-0.324822435968283,-0.483501670020281,-0.410517327786941,13.5456166666667,0.410517327786943,29,-0.113092934784646,-0.474123673370495,"0"
"118","118 - EQ21 D06 T10 C5 S2",2017-06-19,"EQ21","Fawn","Captive","EB/BW",118,9,6,10,0.217730251882999,"Audio","Boldness",0.988896158930711,-1.26990936764457,-0.313291251794084,0.832207690554399,-0.747267260946005,1.49480175825397,-0.768629062412187,"0.91875000000000007","7.6388888888888886E-3","1.0020833333333334","0.92547453703703697","0.93260416666666668",-0.769124282980311,111,-1.09349636742251,101,-0.317729562231297,-0.34594018912594,-0.353867962742889,6.59608333333333,0.353867962742891,16,-0.367950252609199,-0.474123673370495,"1"
"119","119 - EQ22 D06 T10 C5 S2",2017-06-19,"EQ22","Dark","Captive","EB/BW",119,7,6,10,0.217730251882999,"Audio","Boldness",0.988896158930711,-1.26990936764457,-0.313291251794084,0.832207690554399,-0.747267260946005,1.49480175825397,-0.768629062412187,"-","-","-","-","-",2.11483080253054,0,1.12706388897879,0,-0.589343311098387,-0.84267416802197,-0.731844648563364,12,0.731844648563365,0,-0.673779033998663,2.41412858318647,"0"
"120","120 - EQ23 D09 T10 C8 S2",2017-06-22,"EQ23","Fawn","Captive","EB",120,10,9,10,1.52411176318099,"Light","Exploration",0.988896158930711,-1.04821955596936,-0.313291251794084,1.31871797159185,-0.240376909058943,0.455897506238207,-1.56632286093809,"0.92013888888888884","3.472222222222222E-3","1.0034722222222221","0.94973379629629628","0.96739583333333334",0.0882677694688609,78,-0.016194856891187,52,0.110506750444789,-0.202584291729251,0.00183753017689632,28.7569166666667,-0.0018375301768954,62,0.345650237299551,-0.474123673370495,"0"
"121","121 - EQ24 D09 T10 C6 S2",2017-07-05,"EQ24","Fawn","Wild","BW",121,10,9,10,0.653190755648996,"Scent","Sociality",0.988896158930711,0.313589287178317,4.07278627332309,0.588952550035671,0.443925065988591,-0.956362961345689,0.775778103906763,"0.91319444444444497","8.3333333333333332E-3","0.99652777777777835","0.92765046296296294","0.93104166666666666",-0.48332693216392,100,-0.961581896745209,95,0.125353055625564,2.63887557330641,1.07916784136166,32.2992,-1.07916784136166,78,0.855364872948657,-0.474123673370495,"0"
"122","122 - EQ25 D09 T10 C6 S2",2017-07-05,"EQ25","Dark","Wild","BW",122,10,9,10,0.653190755648996,"Scent","Sociality",0.988896158930711,0.313589287178317,4.07278627332309,0.588952550035671,0.443925065988591,-0.956362961345689,0.775778103906763,"0.91388888888888886","9.0277777777777769E-3","0.99722222222222223","0.92344907407407406","GUD",-0.665197973592532,107,1.12706388897879,0,-0.312910739616093,-0.178684865067812,-0.287672710219037,6.81818333333333,0.287672710219038,17,-0.520864643303931,-0.474123673370495,"0"
"123","123 - EQ26 D09 T10 C6 S2",2017-07-05,"EQ26","Fawn","Wild","BW",123,8,9,10,0.653190755648996,"Scent","Sociality",0.988896158930711,0.313589287178317,4.07278627332309,0.588952550035671,0.443925065988591,-0.956362961345689,0.775778103906763,"0.9145833333333333","9.7222222222222224E-3","0.99791666666666667","0.93888888888888899","0.9466782407407407",-0.0936032719597512,85,-0.49988124937464,74,0.980114728228968,3.00126041449186,1.81778517904289,60.01255,-1.81778517904289,138,1.5179938992925,-0.474123673370495,"0"
"124","124 - EQ27 D09 T10 C6 S2",2017-07-05,"EQ27","Dark","Wild","BW",124,10,9,10,0.653190755648996,"Scent","Sociality",0.988896158930711,0.313589287178317,4.07278627332309,0.588952550035671,0.443925065988591,-0.956362961345689,0.775778103906763,"0.91597222222222219","1.1111111111111112E-2","0.99930555555555556","0.94775462962962964","0.96188657407407396",0.166212501509695,75,-0.0601663471169554,54,-0.507222993564905,-0.183849011704992,-0.426589991592393,10.0107166666667,0.426589991592394,22,-0.215035861914467,-0.474123673370495,"0"
"125","125 - EQ28 D07 T10 C7 S2",2017-07-06,"EQ28","Fawn","Wild","GH",125,10,7,10,1.08865125941499,"Control","Control",0.988896158930711,-1.68161901789852,-0.313291251794084,1.23763292475228,-1.43156923599354,-0.940130082407939,0.961706733638365,"0.91249999999999998","8.3333333333333332E-3","0.99583333333333335","0.96797453703703706","0.98185185185185186",1.04958613130581,41,0.665363241608224,21,-0.583560723960142,-0.756530509353728,-0.695424473300573,4.99551666666667,0.695424473300575,10,-0.367950252609199,-0.474123673370495,"0"
"126","126 - EQ29 D06 T10 C7 S2",2017-07-06,"EQ29","Fawn","Wild","GH",126,10,6,10,1.08865125941499,"Control","Control",0.988896158930711,-1.68161901789852,-0.313291251794084,1.23763292475228,-1.43156923599354,-0.940130082407939,0.961706733638365,"0.90763888888888888","3.472222222222222E-3","0.99097222222222225","0.9425810185185185","0.95043981481481488",0.296120388244418,70,-0.170095072681377,59,-0.488218423475729,-0.818571428500799,-0.651508047333933,3.76816666666667,0.651508047333932,8,-0.41892171617411,-0.474123673370495,"0"
